@timestamp,message,dbhost.name,physicalhost.name,vmhost.name
2021-02-01T21:28:00,"Actual Transaction Already Voided / Reversed",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-01T23:55:00,"REC Not INSERTED [DB TRAN] Table",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T07:36:00,"Using: sssvcdbj1.acme.com!svc_prod#uid=dbadmin1;pwd=#####",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T07:36:00,"Opening Database = DRIVER={SQL Server};SERVER=sssvcdbj1.acme.com;network=dbmssocn;address=sssvcdbj1.acme.com 1433;DATABASE=svc_prod;uid=dbadmin1;pwd=#####;AnsiNPW=No",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T07:36:00,"012 Head Office Link Active 127.0.0.1",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T08:07:00,"012 Head Office Link Active 127.0.0.1",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T10:52:00,"Transaction Match In DB / Duplicate Transaction",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T11:54:00,"Actual Transaction Not Found In DB To VOID",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T14:34:00,"Card # Not Found Into DB",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T18:23:00,"Card # Not Found Into DB",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T19:26:00,"Actual Transaction Already Voided / Reversed",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-02T19:31:00,"Actual Transaction Not Found In DB To VOID",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T12:37:42,"REC Not INSERTED [DB TRAN] Table",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T13:50:19,"Actual Transaction Not Found In DB To VOID",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T14:10:04,"Actual Transaction Not Found In DB To VOID",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T16:19:41,"Using: sssvcdbj1.acme.com!svc_prod#uid=dbadmin1;pwd=#####",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T16:19:41,"Opening Database = DRIVER={SQL Server};SERVER=sssvcdbj1.acme.com;network=dbmssocn;address=sssvcdbj1.acme.com 1433;DATABASE=svc_prod;uid=dbadmin1;pwd=#####;AnsiNPW=No",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T16:19:42,"012 Head Office Link Active 127.0.0.1",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T16:19:59,"012 Head Office Link Active 127.0.0.1",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T17:06:27,"DB Not Updated [Master] Table",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T17:06:27,"REC Not INSERTED [DB TRAN] Table",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T18:38:52,"Using: sssvcdbj1.acme.com!svc_prod#uid=dbadmin1;pwd=#####",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T18:38:52,"Opening Database = DRIVER={SQL Server};SERVER=sssvcdbj1.acme.com;network=dbmssocn;address=sssvcdbj1.acme.com 1433;DATABASE=svc_prod;uid=dbadmin1;pwd=#####;AnsiNPW=No",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T18:38:52,"012 Head Office Link Active 127.0.0.1",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T18:38:55,"012 Head Office Link Active 127.0.0.1",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T21:02:32,"Actual Transaction Not Found In DB To VOID",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T23:49:55,"Using: sssvcdbj1.acme.com!svc_prod#uid=dbadmin1;pwd=#####",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
2021-02-03T23:49:55,"Opening Database = DRIVER={SQL Server};SERVER=sssvcdbj1.acme.com;network=dbmssocn;address=sssvcdbj1.acme.com 1433;DATABASE=svc_prod;uid=dbadmin1;pwd=#####;AnsiNPW=No",dbserver.acme.com,esxserver1.acme.com,app1.acme.com
